Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Total_Cost,Profit,Year,Month
1045,2023-06-06,Bob,south,3284.53,15,Electronics,316.22,799.04,New,0.0,Bank Transfer,Online,South-Bob,4743.3,-1458.77,2023,6
1062,2023-05-16,Charlie,north,8495.62,46,Furniture,159.32,303.36,New,0.03,Cash,Retail,North-Charlie,7328.719999999999,1166.9000000000015,2023,5
1057,2023-09-18,Charlie,west,7315.73,25,Food,1821.91,2027.74,New,0.02,Bank Transfer,Retail,West-Charlie,45547.75,-38232.020000000004,2023,9
1006,2023-06-06,Bob,east,1044.45,21,Electronics,1701.62,2193.22,New,0.22,Bank Transfer,Retail,East-Bob,35734.02,-34689.57,2023,6
1028,2023-02-16,Bob,east,4344.15,24,Electronics,1969.09,2241.96,Returning,0.02,Credit Card,Online,East-Bob,47258.159999999996,-42914.009999999995,2023,2
1028,2023-11-20,Alice,east,388.78,5,Food,734.92,991.21,Returning,0.21,Credit Card,Online,East-Alice,3674.6,-3285.8199999999997,2023,11
1044,2023-11-28,Charlie,west,4860.81,6,Electronics,3703.93,3840.24,New,0.07,Credit Card,Online,West-Charlie,22223.579999999998,-17362.769999999997,2023,11
1084,2023-06-22,Eve,north,6658.1,49,Furniture,4291.97,4645.64,Returning,0.26,Credit Card,Online,North-Eve,210306.53,-203648.43,2023,6
1030,2023-05-10,Bob,south,1273.18,43,Clothing,4696.64,4713.68,Returning,0.24,Bank Transfer,Online,South-Bob,201955.52000000002,-200682.34000000003,2023,5
1062,2023-04-05,Bob,north,2959.96,48,Food,2487.19,2521.4500000000003,New,0.29,Cash,Online,North-Bob,119385.12,-116425.15999999999,2023,4
1075,2023-04-25,David,west,4038.58,44,Furniture,3519.29,3822.98,Returning,0.27,Bank Transfer,Online,West-David,154848.76,-150810.18000000002,2023,4
1092,2023-08-31,Eve,south,9203.36,47,Food,4284.98,4462.4,New,0.28,Credit Card,Retail,South-Eve,201394.05999999997,-192190.69999999995,2023,8
1089,2023-10-19,Eve,west,9933.22,23,Food,2120.54,2597.67,Returning,0.26,Credit Card,Retail,West-Eve,48772.42,-38839.2,2023,10
1062,2023-10-09,Bob,east,544.62,4,Electronics,1581.59,2034.15,Returning,0.21,Cash,Online,East-Bob,6326.36,-5781.74,2023,10
1097,2023-10-26,Alice,east,7633.98,27,Electronics,4686.79,5046.51,Returning,0.05,Credit Card,Retail,East-Alice,126543.33,-118909.35,2023,10
1001,2023-10-10,David,west,3780.07,18,Furniture,2602.6,3013.49,Returning,0.08,Bank Transfer,Online,West-David,46846.799999999996,-43066.729999999996,2023,10
1027,2023-03-10,Eve,south,3985.34,21,Food,2511.41,2848.4,Returning,0.06,Bank Transfer,Online,South-Eve,52739.61,-48754.270000000004,2023,3
1062,2023-05-28,Bob,south,7567.22,28,Electronics,933.16,1004.7,Returning,0.18,Bank Transfer,Online,South-Bob,26128.48,-18561.26,2023,5
1077,2023-01-11,Eve,north,9192.42,35,Electronics,585.37,970.49,Returning,0.15,Bank Transfer,Retail,North-Eve,20487.95,-11295.53,2023,1
1003,2023-09-11,David,east,9514.19,22,Food,4218.43,4331.42,New,0.26,Bank Transfer,Online,East-David,92805.46,-83291.27,2023,9
1070,2023-11-26,David,north,5813.51,40,Furniture,3089.96,3258.45,New,0.29,Cash,Online,North-David,123598.4,-117784.89,2023,11
1072,2023-12-26,Charlie,north,3635.5,23,Furniture,1662.83,2074.25,New,0.12,Bank Transfer,Online,North-Charlie,38245.09,-34609.59,2023,12
1027,2023-02-07,Bob,west,7896.74,3,Food,999.09,1271.99,New,0.15,Credit Card,Online,West-Bob,2997.27,4899.469999999999,2023,2
1009,2023-05-14,David,west,2584.91,40,Furniture,2799.71,3231.08,Returning,0.29,Credit Card,Retail,West-David,111988.4,-109403.48999999999,2023,5
1062,2023-07-19,Charlie,north,5684.33,10,Electronics,2940.4,3054.79,Returning,0.08,Credit Card,Online,North-Charlie,29404.0,-23719.67,2023,7
1037,2023-01-23,Charlie,east,3649.93,25,Food,1074.62,1382.4299999999998,Returning,0.24,Credit Card,Retail,East-Charlie,26865.499999999996,-23215.569999999996,2023,1
1097,2023-10-30,Eve,west,6600.65,49,Electronics,4264.46,4315.52,New,0.07,Cash,Retail,West-Eve,208958.54,-202357.89,2023,10
1051,2023-12-12,Eve,north,2479.95,8,Clothing,467.11,792.21,New,0.2,Credit Card,Online,North-Eve,3736.88,-1256.9300000000003,2023,12
1044,2023-10-29,Charlie,north,1996.77,11,Clothing,1812.66,2196.3,New,0.08,Cash,Online,North-Charlie,19939.260000000002,-17942.49,2023,10
1024,2023-12-29,Eve,north,9190.57,5,Furniture,3417.9,3714.52,Returning,0.27,Credit Card,Retail,North-Eve,17089.5,-7898.93,2023,12
1079,2023-08-06,David,north,1107.86,45,Clothing,1406.9,1547.35,New,0.17,Cash,Retail,North-David,63310.50000000001,-62202.64000000001,2023,8
1059,2023-05-21,Alice,north,5108.98,37,Electronics,4146.99,4172.349999999999,Returning,0.06,Cash,Retail,North-Alice,153438.63,-148329.65,2023,5
1032,2023-04-14,David,north,2286.44,45,Clothing,3712.35,3780.88,New,0.07,Cash,Retail,North-David,167055.75,-164769.31,2023,4
1096,2023-07-29,Charlie,west,485.41,38,Electronics,3955.66,4270.59,Returning,0.15,Credit Card,Online,West-Charlie,150315.08,-149829.66999999998,2023,7
1088,2023-04-21,Charlie,east,456.59,29,Furniture,639.58,1107.45,New,0.29,Cash,Retail,East-Charlie,18547.82,-18091.23,2023,4
1052,2023-04-14,David,north,1834.7,5,Furniture,745.71,856.9100000000001,Returning,0.23,Bank Transfer,Retail,North-David,3728.55,-1893.8500000000001,2023,4
1062,2023-11-12,Eve,south,8681.03,9,Electronics,1468.05,1838.21,New,0.15,Bank Transfer,Retail,South-Eve,13212.449999999999,-4531.419999999998,2023,11
1058,2023-06-20,Eve,west,2896.54,48,Clothing,2614.48,3049.04,New,0.1,Credit Card,Retail,West-Eve,125495.04000000001,-122598.50000000001,2023,6
1052,2023-12-22,Charlie,west,9509.55,2,Furniture,3752.68,4017.91,Returning,0.16,Bank Transfer,Online,West-Charlie,7505.36,2004.1899999999996,2023,12
1012,2023-11-20,Bob,north,5858.06,1,Food,4190.83,4528.77,Returning,0.22,Bank Transfer,Online,North-Bob,4190.83,1667.2300000000005,2023,11
1039,2023-05-13,Eve,west,4422.48,40,Furniture,3536.46,3945.82,New,0.24,Bank Transfer,Online,West-Eve,141458.4,-137035.91999999998,2023,5
1002,2023-10-20,David,north,5842.88,30,Clothing,4646.55,4784.28,Returning,0.1,Credit Card,Retail,North-David,139396.5,-133553.62,2023,10
1003,2023-11-24,Eve,east,5215.31,11,Food,3706.78,3862.26,New,0.22,Credit Card,Retail,East-Eve,40774.58,-35559.270000000004,2023,11
1056,2023-05-07,David,east,7611.88,28,Clothing,1566.03,1576.34,Returning,0.2,Bank Transfer,Online,East-David,43848.84,-36236.96,2023,5
1081,2023-04-16,Charlie,west,2896.71,44,Electronics,1362.15,1844.07,New,0.29,Credit Card,Online,West-Charlie,59934.600000000006,-57037.89000000001,2023,4
1059,2023-04-02,Eve,west,3595.2,12,Food,3496.15,3955.75,Returning,0.28,Cash,Retail,West-Eve,41953.8,-38358.600000000006,2023,4
1002,2023-10-14,David,south,8951.53,39,Clothing,1004.71,1389.35,New,0.24,Bank Transfer,Online,South-David,39183.69,-30232.160000000003,2023,10
1002,2023-02-20,Charlie,west,9469.92,26,Food,508.94,557.69,New,0.22,Credit Card,Retail,West-Charlie,13232.44,-3762.5200000000004,2023,2
1092,2023-01-29,Bob,south,8936.33,13,Clothing,2684.5,2913.78,New,0.08,Credit Card,Retail,South-Bob,34898.5,-25962.17,2023,1
1054,2023-10-23,David,east,4252.54,8,Food,4117.13,4177.06,Returning,0.25,Bank Transfer,Retail,East-David,32937.04,-28684.5,2023,10
1087,2023-10-24,Bob,east,7825.62,28,Clothing,551.83,569.63,New,0.13,Credit Card,Retail,East-Bob,15451.240000000002,-7625.620000000002,2023,10
1096,2023-08-02,Bob,north,4815.72,30,Electronics,3969.86,4281.79,Returning,0.08,Bank Transfer,Retail,North-Bob,119095.8,-114280.08,2023,8
1097,2023-09-24,Alice,east,5025.64,9,Food,4067.28,4548.09,Returning,0.12,Credit Card,Retail,East-Alice,36605.520000000004,-31579.880000000005,2023,9
1001,2023-09-14,Eve,south,2126.33,39,Food,2437.26,2889.67,Returning,0.25,Cash,Online,South-Eve,95053.14000000001,-92926.81000000001,2023,9
1019,2023-10-29,David,west,5952.19,31,Food,333.69,685.1,New,0.04,Bank Transfer,Online,West-David,10344.39,-4392.2,2023,10
1002,2023-04-11,Bob,north,1942.75,21,Food,914.22,971.57,Returning,0.14,Cash,Online,North-Bob,19198.62,-17255.87,2023,4
1053,2023-12-12,Alice,south,3382.49,47,Electronics,3551.76,3696.1,Returning,0.15,Bank Transfer,Retail,South-Alice,166932.72,-163550.23,2023,12
1044,2023-04-20,Charlie,west,8564.8,34,Food,3573.3,3740.13,Returning,0.01,Credit Card,Online,West-Charlie,121492.20000000001,-112927.40000000001,2023,4
1090,2023-07-01,David,north,2150.05,31,Furniture,4496.86,4880.799999999999,New,0.06,Cash,Retail,North-David,139402.66,-137252.61000000002,2023,7
1032,2023-11-09,Bob,east,804.47,25,Electronics,2934.3,3337.4,Returning,0.25,Credit Card,Retail,East-Bob,73357.5,-72553.03,2023,11
1070,2023-01-01,Eve,south,783.18,12,Furniture,664.33,863.03,Returning,0.25,Bank Transfer,Retail,South-Eve,7971.960000000001,-7188.780000000001,2023,1
1032,2023-11-15,Alice,west,9413.77,1,Food,651.0,865.76,Returning,0.09,Bank Transfer,Retail,West-Alice,651.0,8762.77,2023,11
1068,2023-02-24,Bob,north,5118.51,22,Clothing,3619.61,3651.42,Returning,0.26,Bank Transfer,Online,North-Bob,79631.42,-74512.91,2023,2
1055,2023-05-29,Eve,north,4153.18,40,Furniture,959.73,1111.41,New,0.23,Bank Transfer,Online,North-Eve,38389.2,-34236.02,2023,5
1075,2023-11-05,Bob,east,8127.7,37,Food,1675.51,1906.64,New,0.13,Bank Transfer,Online,East-Bob,61993.87,-53866.170000000006,2023,11
1056,2023-05-17,David,west,8374.68,47,Furniture,2461.7,2529.02,Returning,0.22,Cash,Retail,West-David,115699.9,-107325.22,2023,5
1017,2023-07-21,David,east,3388.69,1,Food,172.59,404.69,Returning,0.29,Bank Transfer,Online,East-David,172.59,3216.1,2023,7
1038,2023-11-09,David,east,6966.82,1,Food,1281.65,1709.71,Returning,0.14,Credit Card,Online,East-David,1281.65,5685.17,2023,11
1024,2023-04-27,Alice,west,7734.12,42,Food,2069.05,2363.9,Returning,0.07,Cash,Online,West-Alice,86900.1,-79165.98000000001,2023,4
1069,2023-06-03,David,west,6581.04,42,Clothing,1434.2,1482.88,New,0.28,Credit Card,Retail,West-David,60236.4,-53655.36,2023,6
1098,2023-10-18,Eve,west,1600.79,21,Furniture,725.03,828.9499999999999,New,0.18,Bank Transfer,Online,West-Eve,15225.63,-13624.84,2023,10
1070,2023-03-04,Bob,south,8771.24,15,Electronics,3653.66,3896.19,New,0.03,Credit Card,Retail,South-Bob,54804.899999999994,-46033.659999999996,2023,3
1086,2023-09-01,Charlie,west,5437.04,17,Electronics,4075.08,4262.21,New,0.17,Cash,Online,West-Charlie,69276.36,-63839.32,2023,9
1011,2023-01-25,Eve,north,2896.48,22,Electronics,1324.52,1510.3,Returning,0.15,Cash,Retail,North-Eve,29139.44,-26242.96,2023,1
1016,2023-03-31,Eve,east,4309.76,38,Electronics,3883.38,4152.72,Returning,0.26,Cash,Online,East-Eve,147568.44,-143258.68,2023,3
1097,2023-03-16,David,south,471.95,35,Food,1958.49,2254.84,New,0.16,Credit Card,Online,South-David,68547.15,-68075.2,2023,3
1073,2023-10-21,Alice,west,1365.88,45,Furniture,2558.09,2958.55,New,0.08,Cash,Online,West-Alice,115114.05,-113748.17,2023,10
1059,2023-07-29,Bob,south,7678.91,16,Furniture,4287.21,4464.28,Returning,0.2,Credit Card,Retail,South-Bob,68595.36,-60916.45,2023,7
1070,2023-12-13,Alice,west,100.12,8,Clothing,3762.27,4166.95,Returning,0.16,Bank Transfer,Online,West-Alice,30098.16,-29998.04,2023,12
1080,2023-01-17,Bob,south,4224.0,47,Furniture,4035.33,4211.25,Returning,0.07,Bank Transfer,Online,South-Bob,189660.51,-185436.51,2023,1
1093,2023-05-08,Bob,east,5272.85,17,Furniture,727.38,764.54,Returning,0.17,Credit Card,Retail,East-Bob,12365.46,-7092.609999999999,2023,5
1003,2023-12-30,Alice,east,640.88,17,Furniture,395.11,676.6600000000001,Returning,0.25,Cash,Retail,East-Alice,6716.87,-6075.99,2023,12
1020,2023-09-08,Eve,north,9733.47,26,Clothing,4472.35,4770.42,New,0.01,Credit Card,Retail,North-Eve,116281.1,-106547.63,2023,9
1059,2023-06-28,Bob,north,2338.64,13,Electronics,1969.78,2437.7,New,0.19,Credit Card,Retail,North-Bob,25607.14,-23268.5,2023,6
1036,2023-07-01,Alice,west,3111.57,17,Furniture,1475.0,1840.77,Returning,0.1,Credit Card,Online,West-Alice,25075.0,-21963.43,2023,7
1019,2023-06-01,Bob,east,3109.03,38,Clothing,3637.25,4096.96,Returning,0.09,Bank Transfer,Online,East-Bob,138215.5,-135106.47,2023,6
1090,2023-01-25,Charlie,south,2381.12,17,Clothing,4190.26,4645.35,New,0.12,Credit Card,Retail,South-Charlie,71234.42,-68853.3,2023,1
1067,2023-06-29,Eve,south,114.59,48,Food,4319.32,4625.56,Returning,0.1,Bank Transfer,Online,South-Eve,207327.36,-207212.77,2023,6
1019,2023-07-17,David,south,7320.51,14,Clothing,1614.19,1882.79,New,0.25,Credit Card,Retail,South-David,22598.66,-15278.15,2023,7
1020,2023-12-10,Bob,north,9671.77,45,Electronics,4268.45,4551.599999999999,New,0.08,Bank Transfer,Online,North-Bob,192080.25,-182408.48,2023,12
1096,2023-06-10,Charlie,south,2320.51,6,Furniture,252.62,742.0,New,0.22,Credit Card,Retail,South-Charlie,1515.72,804.7900000000002,2023,6
1071,2023-06-26,David,north,6664.17,35,Clothing,295.82,684.6700000000001,New,0.03,Credit Card,Online,North-David,10353.699999999999,-3689.529999999999,2023,6
1052,2023-10-12,David,north,7444.77,46,Electronics,3136.42,3198.49,Returning,0.29,Cash,Retail,North-David,144275.32,-136830.55000000002,2023,10
1033,2023-03-04,Bob,west,8499.41,14,Clothing,362.38,753.81,Returning,0.19,Cash,Retail,West-Bob,5073.32,3426.09,2023,3
1040,2023-05-30,Alice,south,4284.03,47,Clothing,1656.82,1750.38,New,0.21,Credit Card,Online,South-Alice,77870.54,-73586.51,2023,5
1039,2023-06-03,Bob,south,3099.02,8,Clothing,3380.14,3609.34,Returning,0.09,Credit Card,Online,South-Bob,27041.12,-23942.1,2023,6
1082,2023-06-05,Charlie,east,3320.42,15,Clothing,1719.47,1832.6,Returning,0.12,Credit Card,Online,East-Charlie,25792.05,-22471.629999999997,2023,6
1001,2023-02-18,David,west,7154.95,27,Clothing,939.02,1286.92,Returning,0.07,Credit Card,Retail,West-David,25353.54,-18198.59,2023,2
1011,2023-12-03,Bob,east,8186.12,13,Electronics,1442.69,1882.57,Returning,0.28,Cash,Online,East-Bob,18754.97,-10568.850000000002,2023,12
1092,2023-03-25,Alice,west,1897.98,49,Furniture,2315.0,2467.28,New,0.15,Bank Transfer,Retail,West-Alice,113435.0,-111537.02,2023,3
1057,2023-12-27,Bob,south,3772.32,31,Furniture,2403.16,2453.35,Returning,0.19,Credit Card,Online,South-Bob,74497.95999999999,-70725.63999999998,2023,12
1089,2023-06-26,Eve,north,9029.21,35,Furniture,3925.85,4082.11,New,0.22,Cash,Online,North-Eve,137404.75,-128375.54000000001,2023,6
1050,2023-05-28,Alice,north,8086.27,6,Furniture,3763.26,4102.72,New,0.11,Credit Card,Retail,North-Alice,22579.56,-14493.29,2023,5
1023,2023-04-28,Charlie,north,9850.1,5,Electronics,2311.25,2482.34,Returning,0.22,Credit Card,Retail,North-Charlie,11556.25,-1706.1499999999996,2023,4
1031,2023-12-08,David,north,7567.06,22,Food,4236.05,4382.320000000001,New,0.2,Bank Transfer,Online,North-David,93193.1,-85626.04000000001,2023,12
1094,2023-03-04,Bob,north,3992.63,49,Food,615.47,715.84,Returning,0.21,Credit Card,Retail,North-Bob,30158.030000000002,-26165.4,2023,3
1042,2023-07-08,Alice,east,5947.31,23,Electronics,1314.0,1567.78,Returning,0.15,Credit Card,Retail,East-Alice,30222.0,-24274.69,2023,7
1099,2023-12-26,Eve,west,6644.04,25,Electronics,4148.48,4293.69,New,0.11,Bank Transfer,Online,West-Eve,103711.99999999999,-97067.95999999999,2023,12
1007,2023-02-18,Alice,south,876.71,34,Clothing,1921.07,2289.27,Returning,0.07,Bank Transfer,Retail,South-Alice,65316.38,-64439.67,2023,2
1016,2023-11-23,Eve,east,5490.52,26,Clothing,4906.85,4954.39,New,0.25,Bank Transfer,Online,East-Eve,127578.1,-122087.58,2023,11
1090,2023-09-14,Charlie,west,7122.28,47,Clothing,2357.95,2693.33,New,0.18,Bank Transfer,Online,West-Charlie,110823.65,-103701.37,2023,9
1060,2023-08-12,David,north,1756.48,5,Furniture,3970.08,4096.48,Returning,0.13,Cash,Retail,North-David,19850.4,-18093.920000000002,2023,8
1002,2023-05-21,Charlie,west,7828.25,26,Clothing,2041.42,2291.17,Returning,0.28,Cash,Online,West-Charlie,53076.92,-45248.67,2023,5
1001,2023-08-03,Bob,west,5879.35,20,Food,2153.52,2303.7,Returning,0.01,Cash,Retail,West-Bob,43070.4,-37191.05,2023,8
1048,2023-07-30,Alice,north,9527.0,6,Furniture,1945.27,2309.43,New,0.26,Credit Card,Online,North-Alice,11671.619999999999,-2144.619999999999,2023,7
1012,2023-11-14,Eve,north,519.98,6,Clothing,3609.42,4082.62,Returning,0.3,Bank Transfer,Retail,North-Eve,21656.52,-21136.54,2023,11
1069,2023-02-01,Eve,north,2726.73,18,Furniture,2760.21,3219.58,New,0.27,Bank Transfer,Retail,North-Eve,49683.78,-46957.049999999996,2023,2
1037,2023-06-07,Alice,south,6055.38,4,Food,4721.7,5017.58,New,0.24,Cash,Retail,South-Alice,18886.8,-12831.419999999998,2023,6
1032,2023-10-12,Alice,north,3035.94,17,Clothing,1291.91,1528.59,Returning,0.11,Credit Card,Retail,North-Alice,21962.47,-18926.530000000002,2023,10
1009,2023-11-01,Bob,south,7172.8,14,Food,547.79,958.76,Returning,0.07,Credit Card,Retail,South-Bob,7669.0599999999995,-496.2599999999993,2023,11
1099,2023-10-13,Charlie,north,7614.15,14,Food,1996.64,2341.4700000000003,Returning,0.22,Credit Card,Online,North-Charlie,27952.960000000003,-20338.810000000005,2023,10
1019,2023-05-24,Eve,south,1114.91,13,Food,3102.73,3202.68,New,0.09,Cash,Online,South-Eve,40335.49,-39220.579999999994,2023,5
1048,2023-01-19,Bob,west,5187.16,7,Clothing,4310.95,4723.2,Returning,0.05,Credit Card,Retail,West-Bob,30176.649999999998,-24989.489999999998,2023,1
1080,2023-01-18,Charlie,east,5138.02,44,Electronics,1763.67,1983.82,New,0.24,Credit Card,Online,East-Charlie,77601.48000000001,-72463.46,2023,1
1003,2023-09-14,Bob,west,3755.88,15,Clothing,3286.24,3388.84,Returning,0.09,Credit Card,Retail,West-Bob,49293.6,-45537.72,2023,9
1020,2023-03-19,Eve,west,9335.96,19,Food,1783.48,1931.56,Returning,0.27,Bank Transfer,Retail,West-Eve,33886.12,-24550.160000000003,2023,3
1024,2023-06-24,Alice,north,8292.31,43,Clothing,3105.24,3246.33,New,0.25,Cash,Online,North-Alice,133525.31999999998,-125233.00999999998,2023,6
1054,2023-07-13,Alice,south,7002.37,47,Food,4429.8,4694.21,New,0.25,Bank Transfer,Online,South-Alice,208200.6,-201198.23,2023,7
1033,2023-04-23,Charlie,east,7171.83,44,Electronics,1195.22,1320.06,Returning,0.23,Bank Transfer,Retail,East-Charlie,52589.68,-45417.85,2023,4
1024,2023-04-24,David,north,4670.99,35,Furniture,2051.0,2121.55,Returning,0.26,Cash,Retail,North-David,71785.0,-67114.01,2023,4
1075,2023-08-10,Charlie,north,9217.85,17,Electronics,4966.66,5037.27,Returning,0.24,Bank Transfer,Retail,North-Charlie,84433.22,-75215.37,2023,8
1072,2023-06-15,David,north,6976.49,35,Electronics,4349.36,4645.17,Returning,0.18,Credit Card,Retail,North-David,152227.59999999998,-145251.11,2023,6
1036,2023-11-15,Bob,west,7316.91,19,Furniture,2844.97,3215.0,Returning,0.09,Credit Card,Retail,West-Bob,54054.42999999999,-46737.51999999999,2023,11
1038,2023-05-12,Bob,south,8630.74,20,Clothing,2607.31,2774.86,New,0.27,Credit Card,Retail,South-Bob,52146.2,-43515.46,2023,5
1084,2023-09-21,Eve,south,2813.31,36,Furniture,1458.77,1485.75,New,0.25,Credit Card,Online,South-Eve,52515.72,-49702.41,2023,9
1099,2023-02-24,David,east,8090.0,35,Clothing,2610.19,2682.53,New,0.14,Cash,Retail,East-David,91356.65000000001,-83266.65000000001,2023,2
1089,2023-12-25,Eve,south,2032.88,32,Clothing,4248.5,4706.7,New,0.01,Bank Transfer,Retail,South-Eve,135952.0,-133919.12,2023,12
1099,2023-05-11,Alice,south,3518.89,48,Food,3441.61,3693.45,Returning,0.19,Bank Transfer,Online,South-Alice,165197.28,-161678.38999999998,2023,5
1025,2023-10-15,David,north,3422.54,44,Food,1485.72,1717.97,New,0.02,Credit Card,Retail,North-David,65371.68,-61949.14,2023,10
1093,2023-09-23,Charlie,north,9787.4,40,Furniture,1047.25,1075.89,New,0.28,Credit Card,Retail,North-Charlie,41890.0,-32102.6,2023,9
1018,2024-01-01,Alice,west,8579.72,24,Electronics,1362.78,1729.81,New,0.29,Bank Transfer,Online,West-Alice,32706.72,-24127.0,2024,1
1082,2023-06-11,Alice,north,7041.58,17,Furniture,890.31,1159.06,Returning,0.06,Cash,Retail,North-Alice,15135.269999999999,-8093.689999999999,2023,6
1066,2023-03-28,Charlie,north,7297.86,7,Clothing,523.42,632.4399999999999,New,0.2,Bank Transfer,Online,North-Charlie,3663.9399999999996,3633.92,2023,3
1054,2023-02-24,Alice,north,5664.52,43,Food,2124.72,2188.66,Returning,0.03,Credit Card,Retail,North-Alice,91362.95999999999,-85698.43999999999,2023,2
1035,2023-10-15,David,north,9476.2,1,Furniture,610.83,808.69,New,0.22,Credit Card,Online,North-David,610.83,8865.37,2023,10
1080,2023-06-27,Eve,west,5012.96,35,Furniture,900.97,1321.18,Returning,0.1,Cash,Online,West-Eve,31533.95,-26520.99,2023,6
1061,2023-12-15,Alice,north,3867.13,32,Food,2759.26,3193.25,New,0.2,Bank Transfer,Online,North-Alice,88296.32,-84429.19,2023,12
1041,2023-01-08,David,east,1714.05,36,Food,864.77,1170.16,Returning,0.11,Cash,Retail,East-David,31131.72,-29417.670000000002,2023,1
1100,2023-11-17,Bob,east,7883.44,13,Food,366.2,732.69,New,0.04,Cash,Retail,East-Bob,4760.599999999999,3122.84,2023,11
1033,2023-11-09,David,east,7370.99,6,Clothing,1621.07,1687.5,Returning,0.12,Credit Card,Online,East-David,9726.42,-2355.4300000000003,2023,11
1068,2023-09-04,Eve,east,3905.11,14,Food,1140.58,1438.76,Returning,0.03,Bank Transfer,Online,East-Eve,15968.119999999999,-12063.009999999998,2023,9
1033,2023-11-19,David,north,349.41,37,Electronics,2600.76,2937.57,New,0.17,Credit Card,Retail,North-David,96228.12000000001,-95878.71,2023,11
1014,2023-09-12,Charlie,east,8406.07,48,Furniture,556.72,665.07,Returning,0.01,Bank Transfer,Retail,East-Charlie,26722.56,-18316.49,2023,9
1021,2023-11-24,Eve,north,213.04,15,Food,3771.27,4212.55,Returning,0.16,Credit Card,Retail,North-Eve,56569.05,-56356.01,2023,11
1048,2023-02-23,Bob,west,7066.63,47,Food,4535.86,4641.41,New,0.27,Credit Card,Retail,West-Bob,213185.41999999998,-206118.78999999998,2023,2
1020,2023-09-06,Charlie,east,9705.55,4,Clothing,3730.0,3893.6,New,0.25,Bank Transfer,Retail,East-Charlie,14920.0,-5214.450000000001,2023,9
1008,2023-08-27,David,south,4432.85,40,Clothing,2687.49,3001.56,Returning,0.26,Bank Transfer,Online,South-David,107499.59999999999,-103066.74999999999,2023,8
1007,2023-08-17,Eve,east,2426.24,16,Furniture,4310.31,4633.1,New,0.28,Credit Card,Retail,East-Eve,68964.96,-66538.72,2023,8
1067,2023-03-08,Bob,east,7078.22,28,Electronics,3489.85,3842.55,New,0.03,Bank Transfer,Online,East-Bob,97715.8,-90637.58,2023,3
1017,2023-02-20,Charlie,north,8189.57,16,Furniture,102.23,167.12,New,0.04,Credit Card,Retail,North-Charlie,1635.68,6553.889999999999,2023,2
1033,2023-04-07,Bob,east,5509.66,4,Food,2000.75,2426.99,Returning,0.17,Bank Transfer,Online,East-Bob,8003.0,-2493.34,2023,4
1048,2023-04-02,David,south,9673.65,45,Electronics,4262.21,4533.31,Returning,0.27,Credit Card,Online,South-David,191799.45,-182125.80000000002,2023,4
1076,2023-09-21,Bob,north,611.52,26,Electronics,1762.0,2002.95,Returning,0.29,Credit Card,Retail,North-Bob,45812.0,-45200.48,2023,9
1059,2023-10-18,Alice,north,5097.48,28,Electronics,224.32,715.06,Returning,0.01,Credit Card,Online,North-Alice,6280.96,-1183.4800000000005,2023,10
1086,2023-04-06,Charlie,west,7212.69,32,Electronics,3743.59,4116.38,Returning,0.11,Cash,Online,West-Charlie,119794.88,-112582.19,2023,4
1022,2023-03-29,Bob,west,8640.14,45,Furniture,4020.09,4087.91,Returning,0.06,Bank Transfer,Online,West-Bob,180904.05000000002,-172263.91000000003,2023,3
1030,2023-03-19,David,east,1874.63,2,Clothing,844.94,1225.64,Returning,0.23,Credit Card,Online,East-David,1689.88,184.75,2023,3
1038,2023-10-15,David,west,8020.03,31,Clothing,2709.84,2766.51,New,0.19,Cash,Retail,West-David,84005.04000000001,-75985.01000000001,2023,10
1051,2023-04-30,Bob,west,5571.8,3,Food,1000.18,1023.64,Returning,0.04,Credit Card,Online,West-Bob,3000.54,2571.26,2023,4
1054,2023-10-29,David,west,4025.88,8,Clothing,3610.21,3817.99,Returning,0.15,Cash,Retail,West-David,28881.68,-24855.8,2023,10
1008,2023-06-14,Eve,north,1403.98,24,Clothing,1394.17,1891.02,New,0.21,Credit Card,Online,North-Eve,33460.08,-32056.100000000002,2023,6
1027,2023-07-01,Eve,north,8666.43,15,Clothing,1615.26,1710.95,New,0.23,Credit Card,Retail,North-Eve,24228.9,-15562.470000000001,2023,7
1027,2023-08-11,Eve,north,1657.0,43,Clothing,4232.61,4572.21,New,0.01,Cash,Retail,North-Eve,182002.22999999998,-180345.22999999998,2023,8
1098,2023-11-07,Alice,west,3166.9,31,Food,2407.8,2502.76,Returning,0.27,Cash,Retail,West-Alice,74641.8,-71474.90000000001,2023,11
1021,2023-01-07,Bob,north,2971.45,9,Furniture,3365.28,3730.43,New,0.17,Bank Transfer,Online,North-Bob,30287.52,-27316.07,2023,1
1030,2023-11-26,Alice,west,8727.0,39,Electronics,2041.75,2299.37,Returning,0.24,Bank Transfer,Retail,West-Alice,79628.25,-70901.25,2023,11
1097,2023-09-20,David,north,6759.76,45,Clothing,1525.13,1868.32,Returning,0.24,Cash,Retail,North-David,68630.85,-61871.090000000004,2023,9
1028,2023-06-10,Alice,north,7987.15,2,Furniture,3146.12,3255.53,Returning,0.06,Bank Transfer,Online,North-Alice,6292.24,1694.9099999999999,2023,6
